country_code,name,year,sex,share_literate,age_group
328,Guyana,2020,Male,0.796912372714427,40--64
328,Guyana,2020,Both,0.9379969849188585,20--39
328,Guyana,2020,Both,0.9174070587618105,20--64
328,Guyana,2020,Both,0.8167780092452781,40--64
332,Haiti,2005,Female,0.583424609420514,20--39
332,Haiti,2005,Female,0.508884900587344,20--64
332,Haiti,2005,Female,0.261390652820264,40--64
332,Haiti,2005,Male,0.702651091728072,20--39
332,Haiti,2005,Male,0.572261178505064,20--64
332,Haiti,2005,Male,0.320970025998964,40--64
332,Haiti,2005,Both,0.6430378505742931,20--39
332,Haiti,2005,Both,0.5405730395462041,20--64
332,Haiti,2005,Both,0.291180339409614,40--64
332,Haiti,2010,Female,0.673431595725675,20--39
332,Haiti,2010,Female,0.607100222664604,20--64
332,Haiti,2010,Female,0.357873489685963,40--64
332,Haiti,2010,Male,0.747339238814574,20--39
332,Haiti,2010,Male,0.640985472668178,20--64
332,Haiti,2010,Male,0.419461432918677,40--64
332,Haiti,2010,Both,0.7103854172701245,20--39
332,Haiti,2010,Both,0.624042847666391,20--64
332,Haiti,2010,Both,0.38866746130232,40--64
332,Haiti,2015,Female,0.689489558798225,20--39
332,Haiti,2015,Female,0.592491279462559,20--64
332,Haiti,2015,Female,0.410655211558863,40--64
332,Haiti,2015,Male,0.736976557022268,20--39
332,Haiti,2015,Male,0.620532452410784,20--64
332,Haiti,2015,Male,0.45829354325151,40--64
332,Haiti,2015,Both,0.7132330579102466,20--39
332,Haiti,2015,Both,0.6065118659366715,20--64
332,Haiti,2015,Both,0.43447437740518646,40--64
340,Honduras,2005,Female,0.885655736440588,20--39
340,Honduras,2005,Female,0.864647332196476,20--64
340,Honduras,2005,Female,0.790848802043746,40--64
340,Honduras,2005,Male,0.8730601500982018,20--39
340,Honduras,2005,Male,0.8435644027349214,20--64
340,Honduras,2005,Male,0.7891957803575089,40--64
340,Honduras,2005,Both,0.879357943269395,20--39
340,Honduras,2005,Both,0.8541058674656987,20--64
340,Honduras,2005,Both,0.7900222912006274,40--64
340,Honduras,2010,Female,0.925396438881598,20--39
340,Honduras,2010,Female,0.907648692472563,20--64
340,Honduras,2010,Female,0.84300478589296,40--64
340,Honduras,2010,Male,0.896004593094334,20--39
340,Honduras,2010,Male,0.863120197593378,20--64
340,Honduras,2010,Male,0.80417398144609,40--64
340,Honduras,2010,Both,0.910700515987966,20--39
340,Honduras,2010,Both,0.8853844450329704,20--64
340,Honduras,2010,Both,0.8235893836695249,40--64
340,Honduras,2020,Female,0.924557523518302,20--39
340,Honduras,2020,Female,0.913733408271886,20--64
340,Honduras,2020,Female,0.838855903696862,40--64
340,Honduras,2020,Male,0.899669654661502,20--39
340,Honduras,2020,Male,0.872766743505466,20--64
340,Honduras,2020,Male,0.786426099529942,40--64
340,Honduras,2020,Both,0.9121135890899019,20--39
340,Honduras,2020,Both,0.893250075888676,20--64
340,Honduras,2020,Both,0.812641001613402,40--64
356,India,2015,Female,0.645238468361193,20--39
356,India,2015,Female,0.582526967127523,20--64
356,India,2015,Female,0.391000626208656,40--64
356,India,2015,Male,0.810860076154141,20--39
356,India,2015,Male,0.763340732340049,20--64
356,India,2015,Male,0.662864136941891,40--64
356,India,2015,Both,0.728049272257667,20--39
356,India,2015,Both,0.672933849733786,20--64
356,India,2015,Both,0.5269323815752734,40--64
356,India,2020,Female,0.624959855140552,20--39
356,India,2020,Female,0.557696348624749,20--64
356,India,2020,Female,0.370802753040555,40--64
356,India,2020,Male,0.731071410384613,20--39
356,India,2020,Male,0.68297600400979,20--64
356,India,2020,Male,0.589754272175522,40--64
356,India,2020,Both,0.6780156327625825,20--39
356,India,2020,Both,0.6203361763172694,20--64
356,India,2020,Both,0.4802785126080385,40--64
360,Indonesia,2005,Female,0.878488764697507,20--39
360,Indonesia,2005,Female,0.797568063367873,20--64
360,Indonesia,2005,Female,0.622782536995733,40--64
360,Indonesia,2005,Male,0.914894241755253,20--39
360,Indonesia,2005,Male,0.848740382423024,20--64
360,Indonesia,2005,Male,0.773358252083354,40--64
360,Indonesia,2005,Both,0.89669150322638,20--39
360,Indonesia,2005,Both,0.8231542228954485,20--64
360,Indonesia,2005,Both,0.6980703945395434,40--64
360,Indonesia,2010,Female,0.924368242813199,20--39
360,Indonesia,2010,Female,0.871851897955366,20--64
360,Indonesia,2010,Female,0.744499079689356,40--64
360,Indonesia,2010,Male,0.938277635229184,20--39
360,Indonesia,2010,Male,0.892714607489544,20--64
360,Indonesia,2010,Male,0.835981766648864,40--64
360,Indonesia,2010,Both,0.9313229390211915,20--39
360,Indonesia,2010,Both,0.882283252722455,20--64
360,Indonesia,2010,Both,0.79024042316911,40--64
360,Indonesia,2015,Female,0.959144317826126,20--39
360,Indonesia,2015,Female,0.932422539227543,20--64
360,Indonesia,2015,Female,0.87467573098233,40--64
360,Indonesia,2015,Male,0.95985260489464,20--39
360,Indonesia,2015,Male,0.924697387179798,20--64
360,Indonesia,2015,Male,0.890711663272615,40--64
360,Indonesia,2015,Both,0.959498461360383,20--39
360,Indonesia,2015,Both,0.9285599632036705,20--64
360,Indonesia,2015,Both,0.8826936971274725,40--64
368,Iraq,2005,Female,0.65514339153988,20--39
368,Iraq,2005,Female,0.630957833449587,20--64
368,Iraq,2005,Female,0.481243648460276,40--64
368,Iraq,2005,Male,0.7574016294798713,20--39
368,Iraq,2005,Male,0.8033187163172328,20--64
368,Iraq,2005,Male,0.8089857475893019,40--64
368,Iraq,2005,Both,0.7062725105098757,20--39
368,Iraq,2005,Both,0.7171382748834099,20--64
368,Iraq,2005,Both,0.6451146980247889,40--64
368,Iraq,2010,Female,0.662112663685368,20--39
368,Iraq,2010,Female,0.661144817933623,20--64
368,Iraq,2010,Female,0.60323689129377,40--64
368,Iraq,2010,Male,0.7623158616784595,20--39
368,Iraq,2010,Male,0.8126438037161601,20--64
368,Iraq,2010,Male,0.8636861423216984,40--64
368,Iraq,2010,Both,0.7122142626819138,20--39
368,Iraq,2010,Both,0.7368943108248915,20--64
368,Iraq,2010,Both,0.7334615168077342,40--64
368,Iraq,2020,Female,0.672238656260527,20--39
368,Iraq,2020,Female,0.689557148725085,20--64
368,Iraq,2020,Female,0.615335969957028,40--64
368,Iraq,2020,Male,0.7606608902761174,20--39
368,Iraq,2020,Male,0.7888404450777095,20--64
368,Iraq,2020,Male,0.7502119706368644,40--64
368,Iraq,2020,Both,0.7164497732683222,20--39
368,Iraq,2020,Both,0.7391987969013972,20--64
368,Iraq,2020,Both,0.6827739702969462,40--64
384,Ivory Coast,2005,Female,0.305972394783247,20--39
384,Ivory Coast,2005,Female,0.317253356013692,20--64
384,Ivory Coast,2005,Female,0.18886178787319,40--64
384,Ivory Coast,2005,Male,0.5154988397362482,20--39
384,Ivory Coast,2005,Male,0.5075046841000936,20--64
384,Ivory Coast,2005,Male,0.4122040118354152,40--64
384,Ivory Coast,2005,Both,0.4107356172597476,20--39
384,Ivory Coast,2005,Both,0.4123790200568928,20--64
384,Ivory Coast,2005,Both,0.3005328998543026,40--64
384,Ivory Coast,2010,Female,0.332900563423691,20--39
384,Ivory Coast,2010,Female,0.319005766363873,20--64
384,Ivory Coast,2010,Female,0.25923075469056,40--64
384,Ivory Coast,2010,Male,0.550285223058483,20--39
384,Ivory Coast,2010,Male,0.525302672298255,20--64
384,Ivory Coast,2010,Male,0.470036625273367,40--64
384,Ivory Coast,2010,Both,0.441592893241087,20--39
384,Ivory Coast,2010,Both,0.422154219331064,20--64
384,Ivory Coast,2010,Both,0.3646336899819635,40--64
384,Ivory Coast,2015,Female,0.338379247177096,20--39
384,Ivory Coast,2015,Female,0.364569679174582,20--64
384,Ivory Coast,2015,Female,0.272577055446511,40--64
384,Ivory Coast,2015,Male,0.521914550011469,20--39
384,Ivory Coast,2015,Male,0.550433442344475,20--64
384,Ivory Coast,2015,Male,0.50510837763937,40--64
384,Ivory Coast,2015,Both,0.4301468985942825,20--39
384,Ivory Coast,2015,Both,0.4575015607595285,20--64
384,Ivory Coast,2015,Both,0.3888427165429405,40--64
384,Ivory Coast,2020,Female,0.304704763336396,20--39
384,Ivory Coast,2020,Female,0.285424504962011,20--64
384,Ivory Coast,2020,Female,0.207931172643022,40--64
384,Ivory Coast,2020,Male,0.505015936014009,20--39
384,Ivory Coast,2020,Male,0.472022253453772,20--64
384,Ivory Coast,2020,Male,0.40427086770564,40--64
384,Ivory Coast,2020,Both,0.40486034967520246,20--39
384,Ivory Coast,2020,Both,0.3787233792078915,20--64
384,Ivory Coast,2020,Both,0.306101020174331,40--64
388,Jamaica,2005,Female,0.986325563165754,20--39
388,Jamaica,2005,Female,0.985466624971956,20--64
388,Jamaica,2005,Female,0.976339750447372,40--64
388,Jamaica,2005,Male,0.9625016452413115,20--39
388,Jamaica,2005,Male,0.940523965681188,20--64
388,Jamaica,2005,Male,0.9238671040276157,40--64
388,Jamaica,2005,Both,0.9744136042035327,20--39
388,Jamaica,2005,Both,0.962995295326572,20--64
388,Jamaica,2005,Both,0.9501034272374939,40--64
388,Jamaica,2010,Female,0.958310495867629,20--39
388,Jamaica,2010,Female,0.954739265454451,20--64
388,Jamaica,2010,Female,0.931730270516577,40--64
388,Jamaica,2010,Male,0.9360505914255135,20--39
388,Jamaica,2010,Male,0.9113194861503524,20--64
388,Jamaica,2010,Male,0.8822524344966921,40--64
388,Jamaica,2010,Both,0.9471805436465712,20--39
388,Jamaica,2010,Both,0.9330293758024018,20--64
388,Jamaica,2010,Both,0.9069913525066345,40--64
388,Jamaica,2020,Female,0.946787012609737,20--39
388,Jamaica,2020,Female,0.93723634581164,20--64
388,Jamaica,2020,Female,0.907122395648372,40--64
388,Jamaica,2020,Male,0.9252547509460634,20--39
388,Jamaica,2020,Male,0.8947731784725367,20--64
388,Jamaica,2020,Male,0.8595595228049404,40--64
388,Jamaica,2020,Both,0.9360208817779001,20--39
388,Jamaica,2020,Both,0.9160047621420884,20--64
388,Jamaica,2020,Both,0.8833409592266562,40--64
398,Kazakhstan,2010,Female,0.997404010468798,20--39
398,Kazakhstan,2010,Female,0.997816038534396,20--64
398,Kazakhstan,2010,Female,0.997689581012124,40--64
398,Kazakhstan,2010,Male,0.998782042642182,20--39
398,Kazakhstan,2010,Male,0.998583864099989,20--64
398,Kazakhstan,2010,Male,0.99799974512213,40--64
398,Kazakhstan,2010,Both,0.9980930265554899,20--39
398,Kazakhstan,2010,Both,0.9981999513171925,20--64
398,Kazakhstan,2010,Both,0.9978446630671269,40--64
398,Kazakhstan,2015,Female,0.999191395036989,20--39
398,Kazakhstan,2015,Female,0.99908762696254,20--64
398,Kazakhstan,2015,Female,0.998510164025718,40--64
398,Kazakhstan,2015,Male,0.9987184232217391,20--39
398,Kazakhstan,2015,Male,0.9620859910134284,20--64
398,Kazakhstan,2015,Male,0.9703947633836372,40--64
398,Kazakhstan,2015,Both,0.998954909129364,20--39
398,Kazakhstan,2015,Both,0.9805868089879842,20--64
398,Kazakhstan,2015,Both,0.9844524637046776,40--64
400,Jordan,2020,Female,0.923090713341848,20--39
400,Jordan,2020,Female,0.918920187008779,20--64
400,Jordan,2020,Female,0.909634411323876,40--64
400,Jordan,2020,Male,0.931630696277662,20--39
400,Jordan,2020,Male,0.916117159170614,20--64
400,Jordan,2020,Male,0.88703821493726,40--64
400,Jordan,2020,Both,0.927360704809755,20--39
400,Jordan,2020,Both,0.9175186730896965,20--64
400,Jordan,2020,Both,0.8983363131305679,40--64
400,Jordan,2025,Female,0.93387746762532,20--39
400,Jordan,2025,Female,0.929253309787621,20--64
400,Jordan,2025,Female,0.922675163978961,40--64
400,Jordan,2025,Male,0.918082320669567,20--39
400,Jordan,2025,Male,0.918948416506438,20--64
400,Jordan,2025,Male,0.919895647883053,40--64
400,Jordan,2025,Both,0.9259798941474435,20--39
400,Jordan,2025,Both,0.9241008631470295,20--64
400,Jordan,2025,Both,0.9212854059310069,40--64
404,Kenya,2010,Female,0.745708318859922,20--39
404,Kenya,2010,Female,0.712801395474465,20--64
404,Kenya,2010,Female,0.573750665548991,40--64
404,Kenya,2010,Male,0.79789730645931,20--39
404,Kenya,2010,Male,0.782426896360867,20--64
404,Kenya,2010,Male,0.731448742908393,40--64
404,Kenya,2010,Both,0.7718028126596159,20--39
404,Kenya,2010,Both,0.747614145917666,20--64
404,Kenya,2010,Both,0.652599704228692,40--64
404,Kenya,2015,Female,0.798276019553563,20--39
404,Kenya,2015,Female,0.776781205083525,20--64
404,Kenya,2015,Female,0.69019341608243,40--64
404,Kenya,2015,Male,0.849079477901918,20--39
404,Kenya,2015,Male,0.844149893145808,20--64
404,Kenya,2015,Male,0.829785484132562,40--64
404,Kenya,2015,Both,0.8236777487277405,20--39
404,Kenya,2015,Both,0.8104655491146665,20--64
404,Kenya,2015,Both,0.759989450107496,40--64
404,Kenya,2020,Female,0.827310625444794,20--39
404,Kenya,2020,Female,0.807725389096551,20--64
404,Kenya,2020,Female,0.734891561210916,40--64
404,Kenya,2020,Male,0.831432769614645,20--39
404,Kenya,2020,Male,0.805026150610286,20--64
404,Kenya,2020,Male,0.739003378085814,40--64
404,Kenya,2020,Both,0.8293716975297194,20--39
404,Kenya,2020,Both,0.8063757698534185,20--64
404,Kenya,2020,Both,0.736947469648365,40--64
417,Kyrgyzstan,2005,Female,0.99891980636965,20--39
417,Kyrgyzstan,2005,Female,0.998896834900247,20--64
417,Kyrgyzstan,2005,Female,0.999102722020144,40--64
417,Kyrgyzstan,2005,Male,0.9987030296360586,20--39
417,Kyrgyzstan,2005,Male,0.9629853690305529,20--64
417,Kyrgyzstan,2005,Male,0.9733275369103827,40--64
417,Kyrgyzstan,2005,Both,0.9988114180028543,20--39
417,Kyrgyzstan,2005,Both,0.9809411019654,20--64
417,Kyrgyzstan,2005,Both,0.9862151294652634,40--64
417,Kyrgyzstan,2015,Female,0.992427530974192,20--39
417,Kyrgyzstan,2015,Female,0.99445206849264,20--64
417,Kyrgyzstan,2015,Female,0.996931206948487,40--64
417,Kyrgyzstan,2015,Male,0.9923499099583445,20--39
417,Kyrgyzstan,2015,Male,0.9577578110215719,20--64
417,Kyrgyzstan,2015,Male,0.9691727669318254,40--64
417,Kyrgyzstan,2015,Both,0.9923887204662682,20--39
417,Kyrgyzstan,2015,Both,0.976104939757106,20--64
417,Kyrgyzstan,2015,Both,0.9830519869401562,40--64
417,Kyrgyzstan,2020,Female,0.997353463164738,20--39
417,Kyrgyzstan,2020,Female,0.997595712329164,20--64
417,Kyrgyzstan,2020,Female,0.997191943813918,40--64
417,Kyrgyzstan,2020,Male,0.9969773460655816,20--39
417,Kyrgyzstan,2020,Male,0.960689789329646,20--64
417,Kyrgyzstan,2020,Male,0.9692491494786845,40--64
417,Kyrgyzstan,2020,Both,0.9971654046151599,20--39
417,Kyrgyzstan,2020,Both,0.979142750829405,20--64
417,Kyrgyzstan,2020,Both,0.9832205466463012,40--64
418,Lao People's Democratic Republic,2005,Female,0.538738080014958,20--39
418,Lao People's Democratic Republic,2005,Female,0.563078043080253,20--64
418,Lao People's Democratic Republic,2005,Female,0.468208517066457,40--64
418,Lao People's Democratic Republic,2005,Male,0.6710374747575348,20--39
418,Lao People's Democratic Republic,2005,Male,0.7043219930289517,20--64
418,Lao People's Democratic Republic,2005,Male,0.6919593445213601,40--64
418,Lao People's Democratic Republic,2005,Both,0.6048877773862464,20--39
418,Lao People's Democratic Republic,2005,Both,0.6337000180546024,20--64
418,Lao People's Democratic Republic,2005,Both,0.5800839307939085,40--64
418,Lao People's Democratic Republic,2010,Female,0.552229474280599,20--39
418,Lao People's Democratic Republic,2010,Female,0.566655675782539,20--64
418,Lao People's Democratic Republic,2010,Female,0.458303877301929,40--64
418,Lao People's Democratic Republic,2010,Male,0.705926492163267,20--39
418,Lao People's Democratic Republic,2010,Male,0.714631177782934,20--64
418,Lao People's Democratic Republic,2010,Male,0.658324232173678,40--64
418,Lao People's Democratic Republic,2010,Both,0.629077983221933,20--39
418,Lao People's Democratic Republic,2010,Both,0.6406434267827364,20--64
418,Lao People's Democratic Republic,2010,Both,0.5583140547378035,40--64
418,Lao People's Democratic Republic,2015,Female,0.62205781595947,20--39
418,Lao People's Democratic Republic,2015,Female,0.628873677817788,20--64
418,Lao People's Democratic Republic,2015,Female,0.498047877596994,40--64
418,Lao People's Democratic Republic,2015,Male,0.774906443719787,20--39
418,Lao People's Democratic Republic,2015,Male,0.780438991716627,20--64
418,Lao People's Democratic Republic,2015,Male,0.710241090673392,40--64
418,Lao People's Democratic Republic,2015,Both,0.6984821298396284,20--39
418,Lao People's Democratic Republic,2015,Both,0.7046563347672075,20--64
418,Lao People's Democratic Republic,2015,Both,0.6041444841351931,40--64
426,Lesotho,2010,Female,0.896354905413721,20--39
426,Lesotho,2010,Female,0.882251865553571,20--64
426,Lesotho,2010,Female,0.832889433705386,40--64
426,Lesotho,2010,Male,0.669052146850983,20--39
426,Lesotho,2010,Male,0.649027245080014,20--64
426,Lesotho,2010,Male,0.598806569875008,40--64
426,Lesotho,2010,Both,0.7827035261323521,20--39
426,Lesotho,2010,Both,0.7656395553167925,20--64
426,Lesotho,2010,Both,0.715848001790197,40--64
426,Lesotho,2015,Female,0.907616613587112,20--39
426,Lesotho,2015,Female,0.897855358735725,20--64
426,Lesotho,2015,Female,0.858552014291355,40--64
426,Lesotho,2015,Male,0.735600247238682,20--39
426,Lesotho,2015,Male,0.691480031507909,20--64
426,Lesotho,2015,Male,0.585058633127504,40--64
426,Lesotho,2015,Both,0.821608430412897,20--39
426,Lesotho,2015,Both,0.794667695121817,20--64
426,Lesotho,2015,Both,0.7218053237094295,40--64
426,Lesotho,2025,Female,0.932839442704603,20--39
426,Lesotho,2025,Female,0.920075062098004,20--64
426,Lesotho,2025,Female,0.886503447696345,40--64
426,Lesotho,2025,Male,0.792751334496649,20--39
426,Lesotho,2025,Male,0.731980282801135,20--64
426,Lesotho,2025,Male,0.630865620167402,40--64
426,Lesotho,2025,Both,0.862795388600626,20--39
426,Lesotho,2025,Both,0.8260276724495695,20--64
426,Lesotho,2025,Both,0.7586845339318735,40--64
430,Liberia,2005,Female,0.317795299662454,20--39
430,Liberia,2005,Female,0.289689794517074,20--64
430,Liberia,2005,Female,0.184139714907724,40--64
430,Liberia,2005,Male,0.608468679624363,20--39
430,Liberia,2005,Male,0.616852700782973,20--64
430,Liberia,2005,Male,0.625176665874371,40--64
430,Liberia,2005,Both,0.4631319896434085,20--39
430,Liberia,2005,Both,0.4532712476500235,20--64
430,Liberia,2005,Both,0.4046581903910475,40--64
430,Liberia,2010,Female,0.137231281781284,20--39
430,Liberia,2010,Female,0.295286182713837,20--64
430,Liberia,2010,Female,0.0904366037479784,40--64
430,Liberia,2010,Male,0.653833036332144,20--39
430,Liberia,2010,Male,0.647115769124935,20--64
430,Liberia,2010,Male,0.620773348333899,40--64
430,Liberia,2010,Both,0.39553215905671396,20--39
430,Liberia,2010,Both,0.471200975919386,20--64
430,Liberia,2010,Both,0.35560497604093866,40--64
430,Liberia,2015,Female,0.404647335524951,20--39
430,Liberia,2015,Female,0.366043923830375,20--64
430,Liberia,2015,Female,0.222505810154381,40--64
430,Liberia,2015,Male,0.5854727131729708,20--39
430,Liberia,2015,Male,0.580397202911098,20--64
430,Liberia,2015,Male,0.5423388977836069,40--64
430,Liberia,2015,Both,0.4950600243489609,20--39
430,Liberia,2015,Both,0.4732205633707365,20--64
430,Liberia,2015,Both,0.38242235396899393,40--64
430,Liberia,2020,Female,0.364052634051337,20--39
430,Liberia,2020,Female,0.31783364797072,20--64
430,Liberia,2020,Female,0.15125903994205,40--64
430,Liberia,2020,Male,0.609572819126249,20--39
430,Liberia,2020,Male,0.565587794192923,20--64
430,Liberia,2020,Male,0.482540834513236,40--64
430,Liberia,2020,Both,0.48681272658879304,20--39
430,Liberia,2020,Both,0.4417107210818215,20--64
430,Liberia,2020,Both,0.316899937227643,40--64
450,Madagascar,2010,Female,0.601619969539193,20--39
450,Madagascar,2010,Female,0.605018939102876,20--64
450,Madagascar,2010,Female,0.615583917089635,40--64
450,Madagascar,2010,Male,0.645519628928646,20--39
450,Madagascar,2010,Male,0.66732134715164,20--64
450,Madagascar,2010,Male,0.708125937264183,40--64
450,Madagascar,2010,Both,0.6235697992339195,20--39
450,Madagascar,2010,Both,0.636170143127258,20--64
450,Madagascar,2010,Both,0.661854927176909,40--64
450,Madagascar,2015,Female,0.504744006473611,20--39
450,Madagascar,2015,Female,0.506272452466627,20--64
450,Madagascar,2015,Female,0.512245060817608,40--64
450,Madagascar,2015,Male,0.5710358058353273,20--39
450,Madagascar,2015,Male,0.5627245351626936,20--64
450,Madagascar,2015,Male,0.6011525867555544,40--64
450,Madagascar,2015,Both,0.5378899061544691,20--39
450,Madagascar,2015,Both,0.5344984938146603,20--64
450,Madagascar,2015,Both,0.5566988237865812,40--64
450,Madagascar,2020,Female,0.606025191852908,20--39
450,Madagascar,2020,Female,0.592971654974901,20--64
450,Madagascar,2020,Female,0.549700315496026,40--64
450,Madagascar,2020,Male,0.637794797742812,20--39
450,Madagascar,2020,Male,0.622117350242465,20--64
450,Madagascar,2020,Male,0.593249627614957,40--64
450,Madagascar,2020,Both,0.62190999479786,20--39
450,Madagascar,2020,Both,0.607544502608683,20--64
450,Madagascar,2020,Both,0.5714749715554915,40--64
454,Malawi,2005,Female,0.55109034029675,20--39
454,Malawi,2005,Female,0.558141240788718,20--64
454,Malawi,2005,Female,0.359739312659871,40--64
454,Malawi,2005,Male,0.7221149347645661,20--39
454,Malawi,2005,Male,0.7429815038572204,20--64
454,Malawi,2005,Male,0.6428997181475933,40--64
454,Malawi,2005,Both,0.636602637530658,20--39
454,Malawi,2005,Both,0.6505613723229692,20--64
454,Malawi,2005,Both,0.5013195154037322,40--64
454,Malawi,2010,Female,0.563403565555817,20--39
454,Malawi,2010,Female,0.559628767832828,20--64
454,Malawi,2010,Female,0.361759100091955,40--64
454,Malawi,2010,Male,0.729502640979649,20--39
454,Malawi,2010,Male,0.731712081178945,20--64
454,Malawi,2010,Male,0.658032702893236,40--64
454,Malawi,2010,Both,0.646453103267733,20--39
454,Malawi,2010,Both,0.6456704245058865,20--64
454,Malawi,2010,Both,0.5098959014925954,40--64
454,Malawi,2015,Female,0.601750224414272,20--39
454,Malawi,2015,Female,0.603082995054455,20--64
454,Malawi,2015,Female,0.406681102182114,40--64
454,Malawi,2015,Male,0.753578794465006,20--39
454,Malawi,2015,Male,0.741148219409996,20--64
454,Malawi,2015,Male,0.655641447669349,40--64
454,Malawi,2015,Both,0.677664509439639,20--39
454,Malawi,2015,Both,0.6721156072322254,20--64
454,Malawi,2015,Both,0.5311612749257315,40--64
454,Malawi,2020,Female,0.632114340841145,20--39
454,Malawi,2020,Female,0.629618531888418,20--64
454,Malawi,2020,Female,0.463886830620463,40--64
454,Malawi,2020,Male,0.69022396332728,20--39
454,Malawi,2020,Male,0.695635742533257,20--64
454,Malawi,2020,Male,0.677842106131023,40--64
454,Malawi,2020,Both,0.6611691520842125,20--39
454,Malawi,2020,Both,0.6626271372108374,20--64
454,Malawi,2020,Both,0.570864468375743,40--64
462,Maldives,2015,Female,0.956825746301162,20--39
462,Maldives,2015,Female,0.928161345703217,20--64
462,Maldives,2015,Female,0.836432181820963,40--64
462,Maldives,2015,Male,0.901449291559932,20--39
462,Maldives,2015,Male,0.877407321872841,20--64
462,Maldives,2015,Male,0.804055519483799,40--64
462,Maldives,2015,Both,0.9291375189305471,20--39
462,Maldives,2015,Both,0.902784333788029,20--64
462,Maldives,2015,Both,0.820243850652381,40--64
466,Mali,2005,Female,0.0886227518704624,20--39
466,Mali,2005,Female,0.0882490840907723,20--64
466,Mali,2005,Female,0.0806846696679558,40--64
466,Mali,2005,Male,0.230189386998704,20--39
466,Mali,2005,Male,0.220649801693978,20--64
466,Mali,2005,Male,0.190943046600877,40--64
466,Mali,2005,Both,0.1594060694345832,20--39
466,Mali,2005,Both,0.15444944289237514,20--64
466,Mali,2005,Both,0.1358138581344164,40--64
466,Mali,2010,Female,0.116048367253405,20--39
466,Mali,2010,Female,0.12293742312117,20--64
466,Mali,2010,Female,0.0701454045111182,40--64
466,Mali,2010,Male,0.258793246347287,20--39
466,Mali,2010,Male,0.230635337920877,20--64
466,Mali,2010,Male,0.190911215975666,40--64
466,Mali,2010,Both,0.187420806800346,20--39
466,Mali,2010,Both,0.1767863805210235,20--64
466,Mali,2010,Both,0.1305283102433921,40--64
466,Mali,2015,Female,0.171528885265271,20--39
466,Mali,2015,Female,0.177954024360939,20--64
466,Mali,2015,Female,0.0698035363824624,40--64
466,Mali,2015,Male,0.349750461657841,20--39
466,Mali,2015,Male,0.360035387728013,20--64
466,Mali,2015,Male,0.213915028541874,40--64
466,Mali,2015,Both,0.26063967346155603,20--39
466,Mali,2015,Both,0.268994706044476,20--64
466,Mali,2015,Both,0.1418592824621682,40--64
466,Mali,2020,Female,0.178885734724091,20--39
466,Mali,2020,Female,0.159668655459464,20--64
466,Mali,2020,Female,0.0720920808688146,40--64
466,Mali,2020,Male,0.354422706282227,20--39
466,Mali,2020,Male,0.301459957073415,20--64
466,Mali,2020,Male,0.218301827778947,40--64
466,Mali,2020,Both,0.266654220503159,20--39
466,Mali,2020,Both,0.23056430626643948,20--64
466,Mali,2020,Both,0.1451969543238808,40--64
478,Mauritania,2005,Female,0.400922321827577,20--39
478,Mauritania,2005,Female,0.396003693882644,20--64
478,Mauritania,2005,Female,0.250670979556334,40--64
478,Mauritania,2010,Female,0.471036334751278,20--39
478,Mauritania,2010,Female,0.476777955017623,20--64
478,Mauritania,2010,Female,0.331622006760281,40--64
478,Mauritania,2015,Female,0.399641723199828,20--39
478,Mauritania,2015,Female,0.411455824500517,20--64
478,Mauritania,2015,Female,0.254495844356052,40--64
478,Mauritania,2015,Male,0.582038973717567,20--39
478,Mauritania,2015,Male,0.587642842066144,20--64
478,Mauritania,2015,Male,0.482614493000509,40--64
478,Mauritania,2020,Female,0.322178432301364,20--39
478,Mauritania,2020,Female,0.387210837543623,20--64
478,Mauritania,2020,Female,0.209670663671505,40--64
478,Mauritania,2020,Male,0.465644194079634,20--39
478,Mauritania,2020,Male,0.504227441917634,20--64
478,Mauritania,2020,Male,0.39586030710967,40--64
478,Mauritania,2020,Both,0.393911313190499,20--39
478,Mauritania,2020,Both,0.4457191397306285,20--64
478,Mauritania,2020,Both,0.3027654853905875,40--64
484,Mexico,2015,Female,0.958351433912852,20--39
484,Mexico,2015,Female,0.942125424383458,20--64
484,Mexico,2015,Female,0.89024033728201,40--64
484,Mexico,2015,Male,0.9531549569241066,20--39
484,Mexico,2015,Male,0.9267765043061023,20--64
484,Mexico,2015,Male,0.8791366074958381,40--64
484,Mexico,2015,Both,0.9557531954184793,20--39
484,Mexico,2015,Both,0.9344509643447801,20--64
484,Mexico,2015,Both,0.8846884723889241,40--64
496,Mongolia,2005,Female,0.961348120212613,20--39
496,Mongolia,2005,Female,0.955186093556948,20--64
496,Mongolia,2005,Female,0.943540381504507,40--64
496,Mongolia,2005,Male,0.9477309051959901,20--39
496,Mongolia,2005,Male,0.9316043651001715,20--64
496,Mongolia,2005,Male,0.9099040624098528,40--64
496,Mongolia,2005,Both,0.9545395127043015,20--39
496,Mongolia,2005,Both,0.9433952293285597,20--64
496,Mongolia,2005,Both,0.9267222219571799,40--64
496,Mongolia,2010,Female,0.968793857355985,20--39
496,Mongolia,2010,Female,0.969856861818929,20--64
496,Mongolia,2010,Female,0.965223008728783,40--64
496,Mongolia,2010,Male,0.931915213505278,20--39
496,Mongolia,2010,Male,0.948373813227611,20--64
496,Mongolia,2010,Male,0.96780504751969,40--64
496,Mongolia,2010,Both,0.9503545354306315,20--39
496,Mongolia,2010,Both,0.95911533752327,20--64
496,Mongolia,2010,Both,0.9665140281242365,40--64
